fecha,hora,maceta,humedad_raw_1,humedad_raw_2,humedad_pct_1,humedad_pct_2,humedad_pct_promedio,lux,lux_foco,temperatura_c,humedad_ambiente_pct,luz_encendida,ventilador_encendido,riego_pendiente,alertas
2026-05-12,00:01:08,maceta1,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:01:08,maceta2,0,0,100,100,100,,,15.8,45.7,1,0,0,
2026-05-12,00:01:35,maceta1,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:01:35,maceta2,0,0,100,100,100,,,15.8,45.6,1,0,0,
2026-05-12,00:02:02,maceta1,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:02:02,maceta2,0,0,100,100,100,,,15.8,45.6,1,0,0,
2026-05-12,00:02:29,maceta1,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:02:29,maceta2,0,0,100,100,100,,,15.8,45.6,1,0,0,
2026-05-12,00:02:56,maceta1,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:02:56,maceta2,0,0,100,100,100,,,15.8,45.6,1,0,0,
2026-05-12,00:03:22,maceta1,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:03:22,maceta2,0,0,100,100,100,,,15.8,45.6,1,0,0,
2026-05-12,00:03:49,maceta1,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:03:49,maceta2,0,0,100,100,100,,,15.8,45.6,1,0,0,
2026-05-12,00:04:16,maceta1,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:04:16,maceta2,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:04:42,maceta1,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:04:42,maceta2,0,0,100,100,100,,,15.7,45.6,1,0,0,
2026-05-12,00:05:09,maceta1,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:05:09,maceta2,0,0,100,100,100,,,15.7,45.6,1,0,0,
2026-05-12,00:05:36,maceta1,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:05:36,maceta2,0,0,100,100,100,,,15.8,45.6,1,0,0,
2026-05-12,00:06:03,maceta1,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:06:03,maceta2,0,0,100,100,100,,,15.7,45.7,1,0,0,
2026-05-12,00:06:30,maceta1,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:06:30,maceta2,0,0,100,100,100,,,15.7,45.6,1,0,0,
2026-05-12,00:06:56,maceta1,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:06:56,maceta2,0,0,100,100,100,,,15.7,45.6,1,0,0,
2026-05-12,00:07:23,maceta1,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:07:23,maceta2,0,0,100,100,100,,,15.7,45.7,1,0,0,
2026-05-12,00:07:50,maceta1,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:07:50,maceta2,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:08:16,maceta1,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:08:16,maceta2,0,0,100,100,100,,,15.7,45.7,1,0,0,
2026-05-12,00:08:43,maceta1,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:08:43,maceta2,0,0,100,100,100,,,15.7,45.7,1,0,0,
2026-05-12,00:09:10,maceta1,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:09:10,maceta2,0,0,100,100,100,,,15.7,45.7,1,0,0,
2026-05-12,00:09:37,maceta1,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:09:37,maceta2,0,0,100,100,100,,,15.7,45.7,1,0,0,
2026-05-12,00:10:03,maceta1,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:10:03,maceta2,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:10:30,maceta1,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:10:30,maceta2,0,0,100,100,100,,,15.7,45.7,1,0,0,
2026-05-12,00:10:57,maceta1,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:10:57,maceta2,0,0,100,100,100,,,15.6,45.7,1,0,0,
2026-05-12,00:11:24,maceta1,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:11:24,maceta2,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:11:50,maceta1,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:11:50,maceta2,0,0,100,100,100,,,15.7,45.6,1,0,0,
2026-05-12,00:12:17,maceta1,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:12:17,maceta2,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:12:44,maceta1,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:12:44,maceta2,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:13:11,maceta1,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:13:11,maceta2,0,0,100,100,100,,,15.6,45.6,1,0,0,
2026-05-12,00:13:37,maceta1,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:13:37,maceta2,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:14:04,maceta1,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:14:04,maceta2,0,0,100,100,100,,,15.7,45.7,1,0,0,
2026-05-12,00:14:31,maceta1,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:14:31,maceta2,0,0,100,100,100,,,15.6,45.7,1,0,0,
2026-05-12,00:14:58,maceta1,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:14:58,maceta2,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:15:24,maceta1,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:15:24,maceta2,0,0,100,100,100,,,15.6,45.7,1,0,0,
2026-05-12,00:15:51,maceta1,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:15:51,maceta2,0,0,100,100,100,,,15.6,45.7,1,0,0,
2026-05-12,00:16:18,maceta1,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:16:18,maceta2,0,0,100,100,100,,,15.6,45.7,1,0,0,
2026-05-12,00:16:45,maceta1,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:16:45,maceta2,0,0,100,100,100,,,15.6,45.7,1,0,0,
2026-05-12,00:17:11,maceta1,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:17:11,maceta2,0,0,100,100,100,,,15.6,45.7,1,0,0,
2026-05-12,00:17:38,maceta1,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:17:38,maceta2,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:18:05,maceta1,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:18:05,maceta2,0,0,100,100,100,,,15.6,45.7,1,0,0,
2026-05-12,00:18:32,maceta1,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:18:32,maceta2,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:18:58,maceta1,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:18:58,maceta2,0,0,100,100,100,,,15.6,45.7,1,0,0,
2026-05-12,00:19:25,maceta1,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:19:25,maceta2,0,0,100,100,100,,,15.6,45.7,1,0,0,
2026-05-12,00:19:52,maceta1,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:19:52,maceta2,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:20:19,maceta1,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:20:19,maceta2,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:20:45,maceta1,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:20:45,maceta2,0,0,100,100,100,,,15.6,45.6,1,0,0,
2026-05-12,00:21:12,maceta1,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:21:12,maceta2,0,0,100,100,100,,,15.6,45.7,1,0,0,
2026-05-12,00:21:39,maceta1,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:21:39,maceta2,0,0,100,100,100,,,15.6,45.7,1,0,0,
2026-05-12,00:22:06,maceta1,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:22:06,maceta2,0,0,100,100,100,,,15.6,45.7,1,0,0,
2026-05-12,00:22:32,maceta1,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:22:32,maceta2,0,0,100,100,100,,,15.6,45.7,1,0,0,
2026-05-12,00:22:59,maceta1,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:22:59,maceta2,0,0,100,100,100,,,15.6,45.7,1,0,0,
2026-05-12,00:23:26,maceta1,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:23:26,maceta2,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:23:53,maceta1,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:23:53,maceta2,0,0,100,100,100,,,15.6,45.7,1,0,0,
2026-05-12,00:24:19,maceta1,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:24:19,maceta2,0,0,100,100,100,,,15.6,45.7,1,0,0,
2026-05-12,00:24:46,maceta1,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:24:46,maceta2,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:25:13,maceta1,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:25:13,maceta2,0,0,100,100,100,,,15.6,45.7,1,0,0,
2026-05-12,00:25:40,maceta1,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:25:40,maceta2,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:26:06,maceta1,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:26:06,maceta2,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:26:33,maceta1,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:26:33,maceta2,0,0,100,100,100,,,15.6,45.6,1,0,0,
2026-05-12,00:27:00,maceta1,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:27:00,maceta2,0,0,100,100,100,,,15.6,45.7,1,0,0,
2026-05-12,00:27:27,maceta1,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:27:27,maceta2,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:27:53,maceta1,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:27:53,maceta2,0,0,100,100,100,,,15.6,45.6,1,0,0,
2026-05-12,00:28:20,maceta1,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:28:20,maceta2,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:28:47,maceta1,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:28:47,maceta2,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:29:14,maceta1,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:29:14,maceta2,0,0,100,100,100,,,15.6,45.6,1,0,0,
2026-05-12,00:29:41,maceta1,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:29:41,maceta2,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:30:08,maceta1,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:30:08,maceta2,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:30:35,maceta1,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:30:35,maceta2,0,0,100,100,100,,,15.6,45.6,1,0,0,
2026-05-12,00:31:02,maceta1,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:31:02,maceta2,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:31:28,maceta1,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:31:28,maceta2,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:31:55,maceta1,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:31:55,maceta2,0,0,100,100,100,,,15.6,45.6,1,0,0,
2026-05-12,00:32:22,maceta1,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:32:22,maceta2,0,0,100,100,100,,,15.6,45.6,1,0,0,
2026-05-12,00:32:49,maceta1,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:32:49,maceta2,0,0,100,100,100,,,15.6,45.7,1,0,0,
2026-05-12,00:33:15,maceta1,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:33:15,maceta2,0,0,100,100,100,,,15.6,45.6,1,0,0,
2026-05-12,00:33:42,maceta1,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:33:42,maceta2,0,0,100,100,100,,,15.6,45.7,1,0,0,
2026-05-12,00:34:09,maceta1,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:34:09,maceta2,0,0,100,100,100,,,15.6,45.6,1,0,0,
2026-05-12,00:34:36,maceta1,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:34:36,maceta2,0,0,100,100,100,,,15.6,45.6,1,0,0,
2026-05-12,00:35:02,maceta1,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:35:02,maceta2,0,0,100,100,100,,,15.6,45.6,1,0,0,
2026-05-12,00:35:29,maceta1,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:35:29,maceta2,0,0,100,100,100,,,15.6,45.7,1,0,0,
2026-05-12,00:35:56,maceta1,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:35:56,maceta2,0,0,100,100,100,,,15.6,45.7,1,0,0,
2026-05-12,00:36:23,maceta1,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:36:23,maceta2,0,0,100,100,100,,,15.6,45.6,1,0,0,
2026-05-12,00:36:49,maceta1,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:36:49,maceta2,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:37:16,maceta1,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:37:16,maceta2,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:37:43,maceta1,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:37:43,maceta2,0,0,100,100,100,,,15.6,45.7,1,0,0,
2026-05-12,00:38:10,maceta1,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:38:10,maceta2,0,0,100,100,100,,,15.6,45.6,1,0,0,
2026-05-12,00:38:36,maceta1,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:38:36,maceta2,0,0,100,100,100,,,15.6,45.7,1,0,0,
2026-05-12,00:39:03,maceta1,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:39:03,maceta2,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:39:30,maceta1,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:39:30,maceta2,0,0,100,100,100,,,15.6,45.6,1,0,0,
2026-05-12,00:39:57,maceta1,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:39:57,maceta2,0,0,100,100,100,,,15.6,45.6,1,0,0,
2026-05-12,00:40:23,maceta1,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:40:23,maceta2,0,0,100,100,100,,,15.6,45.6,1,0,0,
2026-05-12,00:40:50,maceta1,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:40:50,maceta2,0,0,100,100,100,,,15.6,45.7,1,0,0,
2026-05-12,00:41:17,maceta1,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:41:17,maceta2,0,0,100,100,100,,,15.6,45.7,1,0,0,
2026-05-12,00:41:44,maceta1,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:41:44,maceta2,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:42:10,maceta1,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:42:10,maceta2,0,0,100,100,100,,,15.6,45.7,1,0,0,
2026-05-12,00:42:37,maceta1,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:42:37,maceta2,0,0,100,100,100,,,15.6,45.7,1,0,0,
2026-05-12,00:43:04,maceta1,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:43:04,maceta2,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:43:31,maceta1,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:43:31,maceta2,0,0,100,100,100,,,15.6,45.7,1,0,0,
2026-05-12,00:43:57,maceta1,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:43:57,maceta2,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:44:24,maceta1,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:44:24,maceta2,0,0,100,100,100,,,15.6,45.7,1,0,0,
2026-05-12,00:44:51,maceta1,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:44:51,maceta2,0,0,100,100,100,,,15.6,45.7,1,0,0,
2026-05-12,00:45:18,maceta1,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:45:18,maceta2,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:45:44,maceta1,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:45:44,maceta2,0,0,100,100,100,,,15.6,45.7,1,0,0,
2026-05-12,00:46:11,maceta1,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:46:11,maceta2,0,0,100,100,100,,,15.6,45.7,1,0,0,
2026-05-12,00:46:38,maceta1,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:46:38,maceta2,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:47:05,maceta1,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:47:05,maceta2,0,0,100,100,100,,,15.6,45.7,1,0,0,
2026-05-12,00:47:31,maceta1,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:47:31,maceta2,0,0,100,100,100,,,15.6,45.6,1,0,0,
2026-05-12,00:47:58,maceta1,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:47:58,maceta2,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:48:25,maceta1,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:48:25,maceta2,0,0,100,100,100,,,15.6,45.7,1,0,0,
2026-05-12,00:48:52,maceta1,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:48:52,maceta2,0,0,100,100,100,,,15.6,45.7,1,0,0,
2026-05-12,00:49:18,maceta1,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:49:18,maceta2,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:49:45,maceta1,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:49:45,maceta2,0,0,100,100,100,,,15.6,45.6,1,0,0,
2026-05-12,00:50:12,maceta1,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:50:12,maceta2,0,0,100,100,100,,,15.6,45.6,1,0,0,
2026-05-12,00:50:39,maceta1,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:50:39,maceta2,0,0,100,100,100,,,15.6,45.6,1,0,0,
2026-05-12,00:51:06,maceta1,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:51:06,maceta2,0,0,100,100,100,,,15.6,45.6,1,0,0,
2026-05-12,00:51:32,maceta1,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:51:32,maceta2,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:51:59,maceta1,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:51:59,maceta2,0,0,100,100,100,,,15.6,45.6,1,0,0,
2026-05-12,00:52:26,maceta1,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:52:26,maceta2,0,0,100,100,100,,,15.6,45.6,1,0,0,
2026-05-12,00:52:52,maceta1,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:52:52,maceta2,0,0,100,100,100,,,15.6,45.6,1,0,0,
2026-05-12,00:53:19,maceta1,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:53:19,maceta2,0,0,100,100,100,,,15.6,45.6,1,0,0,
2026-05-12,00:53:46,maceta1,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:53:46,maceta2,0,0,100,100,100,,,15.6,45.6,1,0,0,
2026-05-12,00:54:13,maceta1,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:54:13,maceta2,0,0,100,100,100,,,15.6,45.6,1,0,0,
2026-05-12,00:54:39,maceta1,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:54:39,maceta2,0,0,100,100,100,,,15.6,45.6,1,0,0,
2026-05-12,00:55:06,maceta1,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:55:06,maceta2,0,0,100,100,100,,,15.6,45.6,1,0,0,
2026-05-12,00:55:33,maceta1,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:55:33,maceta2,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:56:00,maceta1,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:56:00,maceta2,0,0,100,100,100,,,15.6,45.6,1,0,0,
2026-05-12,00:56:26,maceta1,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:56:26,maceta2,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:56:53,maceta1,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:56:53,maceta2,0,0,100,100,100,,,15.6,45.5,1,0,0,
2026-05-12,00:57:20,maceta1,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:57:20,maceta2,0,0,100,100,100,,,15.6,45.6,1,0,0,
2026-05-12,00:57:47,maceta1,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:57:47,maceta2,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:58:13,maceta1,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:58:13,maceta2,0,0,100,100,100,,,15.6,45.6,1,0,0,
2026-05-12,00:58:40,maceta1,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:58:40,maceta2,0,0,100,100,100,,,15.6,45.6,1,0,0,
2026-05-12,00:59:07,maceta1,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:59:07,maceta2,0,0,100,100,100,,,15.6,45.6,1,0,0,
2026-05-12,00:59:34,maceta1,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,00:59:34,maceta2,0,0,100,100,100,,,15.5,45.6,1,0,0,
2026-05-12,01:00:01,maceta1,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,01:00:01,maceta2,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,01:00:27,maceta1,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,01:00:27,maceta2,0,0,100,100,100,,,15.6,45.6,1,0,0,
2026-05-12,01:00:54,maceta1,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,01:00:54,maceta2,0,0,100,100,100,,,15.5,45.6,1,0,0,
2026-05-12,01:01:21,maceta1,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,01:01:21,maceta2,0,0,100,100,100,,,15.5,45.6,1,0,0,
2026-05-12,01:01:48,maceta1,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,01:01:48,maceta2,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,01:02:14,maceta1,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,01:02:14,maceta2,0,0,100,100,100,,,15.6,45.6,1,0,0,
2026-05-12,01:02:41,maceta1,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,01:02:41,maceta2,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,01:03:08,maceta1,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,01:03:08,maceta2,0,0,100,100,100,,,15.6,45.5,1,0,0,
2026-05-12,01:03:35,maceta1,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,01:03:35,maceta2,0,0,100,100,100,,,15.5,45.5,1,0,0,
2026-05-12,01:04:02,maceta1,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,01:04:02,maceta2,0,0,100,100,100,,,15.5,45.5,1,0,0,
2026-05-12,01:04:28,maceta1,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,01:04:28,maceta2,0,0,100,100,100,,,15.5,45.5,1,0,0,
2026-05-12,01:04:55,maceta1,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
2026-05-12,01:04:55,maceta2,0,0,100,100,100,,,,,1,0,0,Lectura invalida de DHT
