fecha,hora,maceta,humedad_raw_1,humedad_raw_2,humedad_pct_1,humedad_pct_2,humedad_pct_promedio,lux,lux_foco,temperatura_c,humedad_ambiente_pct,luz_encendida,ventilador_encendido,riego_pendiente,alertas
2026-05-12,00:18:58,maceta2,42.0,45.0,72.1,70.2,71.2,29.7,14.5,15.6,45.7,0,0,0,
2026-05-12,00:19:25,maceta1,70.0,66.0,53.5,55.9,54.7,3.0,2.1,,,0,0,0,Lectura invalida de DHT
2026-05-12,00:19:25,maceta2,42.0,45.0,71.9,70.2,71.0,20.1,13.8,15.6,45.7,0,0,0,
2026-05-12,00:19:52,maceta1,70.0,66.0,53.4,55.8,54.6,7.8,25.8,,,0,0,0,Lectura invalida de DHT
2026-05-12,00:19:52,maceta2,42.0,45.0,71.8,70.0,70.9,13.9,29.2,,,0,0,0,Lectura invalida de DHT
2026-05-12,00:20:19,maceta1,70.0,66.0,53.2,55.8,54.5,5.3,23.3,,,0,0,0,Lectura invalida de DHT
2026-05-12,00:20:19,maceta2,43.0,45.0,71.6,70.0,70.8,18.4,1.4,,,0,0,0,Lectura invalida de DHT
2026-05-12,00:20:45,maceta1,70.0,67.0,53.1,55.6,54.4,0.9,7.4,,,0,0,0,Lectura invalida de DHT
2026-05-12,00:20:45,maceta2,43.0,45.0,71.4,69.8,70.6,8.2,28.5,15.6,45.6,0,0,0,
2026-05-12,00:21:12,maceta1,71.0,67.0,53.0,55.4,54.2,27.3,23.0,,,0,0,0,Lectura invalida de DHT
2026-05-12,00:21:12,maceta2,43.0,45.0,71.3,69.7,70.5,8.2,17.5,15.6,45.7,0,0,0,
2026-05-12,00:21:39,maceta1,71.0,67.0,52.8,55.2,54.0,0.2,0.4,,,0,0,0,Lectura invalida de DHT
2026-05-12,00:21:39,maceta2,43.0,46.0,71.1,69.6,70.4,3.4,23.9,15.6,45.7,0,0,0,
2026-05-12,00:22:06,maceta1,71.0,67.0,52.7,55.1,53.9,22.1,6.5,,,0,0,0,Lectura invalida de DHT
2026-05-12,00:22:06,maceta2,43.0,46.0,71.1,69.5,70.3,3.4,12.9,15.6,45.7,0,0,0,
2026-05-12,00:22:32,maceta1,71.0,68.0,52.5,54.9,53.7,4.6,2.0,,,0,0,0,Lectura invalida de DHT
2026-05-12,00:22:32,maceta2,44.0,46.0,70.9,69.3,70.1,10.4,13.6,15.6,45.7,0,0,0,
2026-05-12,00:22:59,maceta1,71.0,68.0,52.4,54.8,53.6,27.4,23.4,,,0,0,0,Lectura invalida de DHT
2026-05-12,00:22:59,maceta2,44.0,46.0,70.7,69.1,69.9,22.9,26.4,15.6,45.7,0,0,0,
2026-05-12,00:23:26,maceta1,72.0,68.0,52.3,54.7,53.5,26.8,22.7,,,0,0,0,Lectura invalida de DHT
2026-05-12,00:23:26,maceta2,44.0,46.0,70.6,69.0,69.8,18.2,26.9,,,0,0,0,Lectura invalida de DHT
2026-05-12,00:23:53,maceta1,72.0,68.0,52.0,54.6,53.3,19.6,24.4,,,0,0,0,Lectura invalida de DHT
2026-05-12,00:23:53,maceta2,44.0,47.0,70.5,68.8,69.7,3.1,7.2,15.6,45.7,0,0,0,
2026-05-12,00:24:19,maceta1,72.0,68.0,51.8,54.4,53.1,20.2,0.1,,,0,0,0,Lectura invalida de DHT
2026-05-12,00:24:19,maceta2,45.0,47.0,70.3,68.6,69.5,25.6,6.0,15.6,45.7,0,0,0,
2026-05-12,00:24:46,maceta1,73.0,69.0,51.7,54.3,53.0,0.2,15.0,,,0,0,0,Lectura invalida de DHT
2026-05-12,00:24:46,maceta2,45.0,47.0,70.2,68.4,69.3,18.0,14.9,,,0,0,0,Lectura invalida de DHT
2026-05-12,00:25:13,maceta1,73.0,69.0,51.6,54.2,52.9,29.5,21.1,,,0,0,0,Lectura invalida de DHT
2026-05-12,00:25:13,maceta2,45.0,47.0,70.0,68.4,69.2,28.8,27.0,15.6,45.7,0,0,0,
2026-05-12,00:25:40,maceta1,73.0,69.0,51.5,54.1,52.8,26.3,4.7,,,0,0,0,Lectura invalida de DHT
2026-05-12,00:25:40,maceta2,45.0,48.0,69.8,68.2,69.0,20.1,9.7,,,0,0,0,Lectura invalida de DHT
2026-05-12,00:26:06,maceta1,73.0,69.0,51.2,54.0,52.6,26.9,19.5,,,0,0,0,Lectura invalida de DHT
2026-05-12,00:26:06,maceta2,45.0,48.0,69.7,68.2,68.9,5.3,19.6,,,0,0,0,Lectura invalida de DHT
2026-05-12,00:26:33,maceta1,73.0,69.0,51.0,53.9,52.4,19.8,2.5,,,0,0,0,Lectura invalida de DHT
2026-05-12,00:26:33,maceta2,46.0,48.0,69.5,68.0,68.8,14.2,21.2,15.6,45.6,0,0,0,
2026-05-12,00:27:00,maceta1,74.0,70.0,50.8,53.6,52.2,10.3,5.4,,,0,0,0,Lectura invalida de DHT
2026-05-12,00:27:00,maceta2,46.0,48.0,69.3,67.8,68.5,19.5,23.4,15.6,45.7,0,0,0,
2026-05-12,00:27:27,maceta1,74.0,70.0,50.7,53.4,52.1,26.8,14.3,,,0,0,0,Lectura invalida de DHT
2026-05-12,00:27:27,maceta2,46.0,49.0,69.2,67.6,68.4,0.8,16.9,,,0,0,0,Lectura invalida de DHT
2026-05-12,00:27:53,maceta1,74.0,70.0,50.6,53.2,51.9,8.7,19.6,,,0,0,0,Lectura invalida de DHT
2026-05-12,00:27:53,maceta2,46.0,49.0,69.0,67.3,68.2,0.4,12.1,15.6,45.6,0,0,0,
2026-05-12,00:28:20,maceta1,74.0,70.0,50.4,53.0,51.7,16.9,4.4,,,0,0,0,Lectura invalida de DHT
2026-05-12,00:28:20,maceta2,47.0,49.0,68.9,67.1,68.0,3.9,29.0,,,0,0,0,Lectura invalida de DHT
2026-05-12,00:28:47,maceta1,75.0,71.0,50.3,53.0,51.6,3.0,5.6,,,0,0,0,Lectura invalida de DHT
2026-05-12,00:28:47,maceta2,47.0,50.0,68.8,66.9,67.9,7.5,18.3,,,0,0,0,Lectura invalida de DHT
2026-05-12,00:29:14,maceta1,75.0,71.0,50.1,52.7,51.4,27.7,6.1,,,0,0,0,Lectura invalida de DHT
2026-05-12,00:29:14,maceta2,47.0,50.0,68.7,66.7,67.7,12.9,21.9,15.6,45.6,0,0,0,
2026-05-12,00:29:41,maceta1,75.0,71.0,49.9,52.6,51.3,4.2,7.2,,,0,0,1,Lectura invalida de DHT
2026-05-12,00:29:41,maceta2,47.0,50.0,68.6,66.6,67.6,14.6,10.3,,,0,0,0,Lectura invalida de DHT
2026-05-12,00:30:08,maceta1,24.0,22.0,84.2,85.3,84.8,6.7,6.8,,,0,0,0,Lectura invalida de DHT
2026-05-12,00:30:08,maceta2,47.0,50.0,68.5,66.5,67.5,4.1,20.1,,,0,0,0,Lectura invalida de DHT
2026-05-12,00:30:35,maceta1,24.0,22.0,84.1,85.1,84.6,16.7,11.9,,,0,0,0,Lectura invalida de DHT
2026-05-12,00:30:35,maceta2,47.0,51.0,68.4,66.2,67.3,20.2,7.7,15.6,45.6,0,0,0,
2026-05-12,00:31:02,maceta1,24.0,23.0,83.9,85.0,84.5,22.9,19.6,,,0,0,0,Lectura invalida de DHT
2026-05-12,00:31:02,maceta2,48.0,51.0,68.2,66.2,67.2,17.9,7.4,,,0,0,0,Lectura invalida de DHT
2026-05-12,00:31:28,maceta1,24.0,23.0,83.8,84.8,84.3,18.6,13.1,,,0,0,0,Lectura invalida de DHT
2026-05-12,00:31:28,maceta2,48.0,51.0,68.1,66.1,67.1,8.8,21.4,,,0,0,0,Lectura invalida de DHT
2026-05-12,00:31:55,maceta1,25.0,23.0,83.6,84.6,84.1,7.0,23.3,,,0,0,0,Lectura invalida de DHT
2026-05-12,00:31:55,maceta2,48.0,51.0,67.9,65.9,66.9,0.4,15.6,15.6,45.6,0,0,0,
2026-05-12,00:32:22,maceta1,25.0,23.0,83.4,84.5,83.9,0.0,21.6,,,0,0,0,Lectura invalida de DHT
2026-05-12,00:32:22,maceta2,48.0,51.0,67.7,65.8,66.7,2.3,20.5,15.6,45.6,0,0,0,
2026-05-12,00:32:49,maceta1,25.0,23.0,83.2,84.4,83.8,22.7,3.8,,,0,0,0,Lectura invalida de DHT
2026-05-12,00:32:49,maceta2,49.0,52.0,67.6,65.7,66.6,11.8,8.1,15.6,45.7,0,0,0,
2026-05-12,00:33:15,maceta1,25.0,24.0,83.0,84.3,83.6,29.6,1.5,,,0,0,0,Lectura invalida de DHT
2026-05-12,00:33:15,maceta2,49.0,52.0,67.5,65.4,66.4,4.6,18.0,15.6,45.6,0,0,0,
2026-05-12,00:33:42,maceta1,26.0,24.0,82.8,84.1,83.5,24.3,26.3,,,0,0,0,Lectura invalida de DHT
2026-05-12,00:33:42,maceta2,49.0,52.0,67.4,65.3,66.4,11.3,13.3,15.6,45.7,0,0,0,
2026-05-12,00:34:09,maceta1,26.0,24.0,82.6,84.0,83.3,13.8,2.4,,,0,0,0,Lectura invalida de DHT
2026-05-12,00:34:09,maceta2,49.0,52.0,67.2,65.2,66.2,18.8,17.9,15.6,45.6,0,0,0,
2026-05-12,00:34:36,maceta1,26.0,24.0,82.5,83.8,83.2,27.1,4.5,,,0,0,0,Lectura invalida de DHT
2026-05-12,00:34:36,maceta2,49.0,53.0,67.1,65.0,66.0,16.4,8.7,15.6,45.6,0,0,0,
2026-05-12,00:35:02,maceta1,26.0,25.0,82.4,83.6,83.0,12.3,0.7,,,0,0,0,Lectura invalida de DHT
2026-05-12,00:35:02,maceta2,49.0,53.0,67.0,64.7,65.9,6.9,21.5,15.6,45.6,0,0,0,
2026-05-12,00:35:29,maceta1,27.0,25.0,82.2,83.5,82.8,15.7,18.9,,,0,0,0,Lectura invalida de DHT
2026-05-12,00:35:29,maceta2,50.0,53.0,66.9,64.7,65.8,10.3,24.2,15.6,45.7,0,0,0,
2026-05-12,00:35:56,maceta1,27.0,25.0,82.0,83.2,82.6,14.3,17.5,,,0,0,0,Lectura invalida de DHT
2026-05-12,00:35:56,maceta2,50.0,53.0,66.8,64.6,65.7,18.4,7.8,15.6,45.7,0,0,0,
2026-05-12,00:36:23,maceta1,27.0,26.0,81.9,83.0,82.4,13.4,29.6,,,0,0,0,Lectura invalida de DHT
2026-05-12,00:36:23,maceta2,50.0,53.0,66.7,64.4,65.5,25.8,9.0,15.6,45.6,0,0,0,
2026-05-12,00:36:49,maceta1,27.0,26.0,81.8,82.9,82.4,23.3,26.6,,,0,0,0,Lectura invalida de DHT
2026-05-12,00:36:49,maceta2,50.0,54.0,66.5,64.2,65.4,22.6,19.8,,,0,0,0,Lectura invalida de DHT
2026-05-12,00:37:16,maceta1,28.0,26.0,81.6,82.8,82.2,15.8,12.3,,,0,0,0,Lectura invalida de DHT
2026-05-12,00:37:16,maceta2,50.0,54.0,66.4,64.1,65.3,16.6,20.9,,,0,0,0,Lectura invalida de DHT
2026-05-12,00:37:43,maceta1,28.0,26.0,81.5,82.7,82.1,9.5,11.1,,,0,0,0,Lectura invalida de DHT
2026-05-12,00:37:43,maceta2,51.0,54.0,66.1,63.9,65.0,10.9,21.1,15.6,45.7,0,0,0,
2026-05-12,00:38:10,maceta1,28.0,26.0,81.4,82.5,81.9,7.7,8.9,,,0,0,0,Lectura invalida de DHT
2026-05-12,00:38:10,maceta2,51.0,54.0,66.1,63.8,64.9,11.0,20.5,15.6,45.6,0,0,0,
2026-05-12,00:38:36,maceta1,28.0,27.0,81.2,82.2,81.7,1.1,4.6,,,0,0,0,Lectura invalida de DHT
2026-05-12,00:38:36,maceta2,51.0,54.0,65.9,63.7,64.8,26.4,11.8,15.6,45.7,0,0,0,
2026-05-12,00:39:03,maceta1,29.0,27.0,81.0,82.1,81.5,17.5,4.1,,,0,0,0,Lectura invalida de DHT
2026-05-12,00:39:03,maceta2,51.0,55.0,65.7,63.5,64.6,1.2,11.8,,,0,0,0,Lectura invalida de DHT
2026-05-12,00:39:30,maceta1,29.0,27.0,80.9,82.0,81.4,6.9,4.0,,,0,0,0,Lectura invalida de DHT
2026-05-12,00:39:30,maceta2,52.0,55.0,65.6,63.5,64.6,29.6,7.6,15.6,45.6,0,0,0,
2026-05-12,00:39:57,maceta1,29.0,27.0,80.7,81.9,81.3,4.4,3.4,,,0,0,0,Lectura invalida de DHT
2026-05-12,00:39:57,maceta2,52.0,55.0,65.4,63.3,64.4,19.9,4.7,15.6,45.6,0,0,0,
2026-05-12,00:40:23,maceta1,29.0,27.0,80.6,81.7,81.1,19.6,7.2,,,0,0,0,Lectura invalida de DHT
2026-05-12,00:40:23,maceta2,52.0,55.0,65.3,63.1,64.2,20.4,20.8,15.6,45.6,0,0,0,
2026-05-12,00:40:50,maceta1,29.0,28.0,80.4,81.6,81.0,20.4,9.2,,,0,0,0,Lectura invalida de DHT
2026-05-12,00:40:50,maceta2,52.0,55.0,65.1,63.0,64.1,1.1,2.8,15.6,45.7,0,0,0,
2026-05-12,00:41:17,maceta1,30.0,28.0,80.3,81.4,80.8,22.6,28.8,,,0,0,0,Lectura invalida de DHT
2026-05-12,00:41:17,maceta2,53.0,56.0,64.9,62.9,63.9,18.2,28.1,15.6,45.7,0,0,0,
2026-05-12,00:41:44,maceta1,30.0,28.0,80.1,81.3,80.7,15.1,17.4,,,0,0,0,Lectura invalida de DHT
2026-05-12,00:41:44,maceta2,53.0,56.0,64.8,62.7,63.8,14.5,24.8,,,0,0,0,Lectura invalida de DHT
2026-05-12,00:42:10,maceta1,30.0,28.0,79.9,81.1,80.5,26.8,29.6,,,0,0,0,Lectura invalida de DHT
2026-05-12,00:42:10,maceta2,53.0,56.0,64.6,62.6,63.6,3.2,25.7,15.6,45.7,0,0,0,
2026-05-12,00:42:37,maceta1,30.0,29.0,79.7,80.9,80.3,28.1,11.2,,,0,0,0,Lectura invalida de DHT
2026-05-12,00:42:37,maceta2,53.0,56.0,64.5,62.4,63.5,8.3,27.2,15.6,45.7,0,0,0,
2026-05-12,00:43:04,maceta1,31.0,29.0,79.6,80.6,80.1,24.2,13.7,,,0,0,0,Lectura invalida de DHT
2026-05-12,00:43:04,maceta2,54.0,57.0,64.3,62.3,63.3,26.7,12.3,,,0,0,0,Lectura invalida de DHT
2026-05-12,00:43:31,maceta1,31.0,29.0,79.5,80.6,80.0,19.1,9.7,,,0,0,0,Lectura invalida de DHT
2026-05-12,00:43:31,maceta2,54.0,57.0,64.1,62.2,63.2,16.5,25.4,15.6,45.7,0,0,0,
2026-05-12,00:43:57,maceta1,31.0,29.0,79.3,80.4,79.8,9.1,5.5,,,0,0,0,Lectura invalida de DHT
2026-05-12,00:43:57,maceta2,54.0,57.0,64.0,62.0,63.0,12.4,4.7,,,0,0,0,Lectura invalida de DHT
2026-05-12,00:44:24,maceta1,31.0,30.0,79.0,80.3,79.7,29.5,4.3,,,0,0,0,Lectura invalida de DHT
2026-05-12,00:44:24,maceta2,54.0,57.0,63.8,61.8,62.8,2.2,0.6,15.6,45.7,0,0,0,
2026-05-12,00:44:51,maceta1,32.0,30.0,78.8,80.2,79.5,8.2,28.4,,,0,0,0,Lectura invalida de DHT
2026-05-12,00:44:51,maceta2,54.0,58.0,63.7,61.6,62.6,21.4,23.5,15.6,45.7,0,0,0,
2026-05-12,00:45:18,maceta1,32.0,30.0,78.6,80.2,79.4,6.1,29.6,,,0,0,0,Lectura invalida de DHT
2026-05-12,00:45:18,maceta2,55.0,58.0,63.6,61.5,62.6,21.1,2.2,,,0,0,0,Lectura invalida de DHT
2026-05-12,00:45:44,maceta1,32.0,30.0,78.5,80.0,79.2,13.3,1.3,,,0,0,0,Lectura invalida de DHT
2026-05-12,00:45:44,maceta2,55.0,58.0,63.5,61.4,62.5,18.4,29.7,15.6,45.7,0,0,0,
2026-05-12,00:46:11,maceta1,32.0,30.0,78.3,79.9,79.1,1.7,4.5,,,0,0,0,Lectura invalida de DHT
2026-05-12,00:46:11,maceta2,55.0,58.0,63.3,61.4,62.3,15.3,20.2,15.6,45.7,0,0,0,
2026-05-12,00:46:38,maceta1,33.0,31.0,78.2,79.7,78.9,29.4,12.7,,,0,0,0,Lectura invalida de DHT
2026-05-12,00:46:38,maceta2,55.0,58.0,63.2,61.3,62.2,13.0,22.6,,,0,0,0,Lectura invalida de DHT
2026-05-12,00:47:05,maceta1,33.0,31.0,78.1,79.6,78.8,17.7,5.6,,,0,0,0,Lectura invalida de DHT
2026-05-12,00:47:05,maceta2,55.0,58.0,63.0,61.0,62.0,17.8,7.4,15.6,45.7,0,0,0,
2026-05-12,00:47:31,maceta1,33.0,31.0,78.0,79.3,78.6,16.7,10.9,,,0,0,0,Lectura invalida de DHT
2026-05-12,00:47:31,maceta2,56.0,59.0,62.8,60.9,61.9,7.0,20.2,15.6,45.6,0,0,0,
2026-05-12,00:47:58,maceta1,33.0,31.0,77.8,79.3,78.6,19.7,3.9,,,0,0,0,Lectura invalida de DHT
2026-05-12,00:47:58,maceta2,56.0,59.0,62.7,60.9,61.8,28.2,1.3,,,0,0,0,Lectura invalida de DHT
2026-05-12,00:48:25,maceta1,34.0,31.0,77.6,79.1,78.4,14.9,13.7,,,0,0,0,Lectura invalida de DHT
2026-05-12,00:48:25,maceta2,56.0,59.0,62.6,60.7,61.6,17.7,25.1,15.6,45.7,0,0,0,
2026-05-12,00:48:52,maceta1,34.0,32.0,77.6,78.8,78.2,1.0,8.2,,,0,0,0,Lectura invalida de DHT
2026-05-12,00:48:52,maceta2,56.0,59.0,62.4,60.6,61.5,9.3,5.1,15.6,45.7,0,0,0,
2026-05-12,00:49:18,maceta1,34.0,32.0,77.4,78.7,78.0,18.4,10.6,,,0,0,0,Lectura invalida de DHT
2026-05-12,00:49:18,maceta2,57.0,59.0,62.3,60.5,61.4,13.5,20.9,,,0,0,0,Lectura invalida de DHT
2026-05-12,00:49:45,maceta1,34.0,32.0,77.3,78.4,77.9,21.5,2.8,,,0,0,0,Lectura invalida de DHT
2026-05-12,00:49:45,maceta2,57.0,59.0,62.1,60.4,61.3,24.2,6.7,15.6,45.6,0,0,0,
2026-05-12,00:50:12,maceta1,34.0,32.0,77.2,78.3,77.8,12.5,12.8,,,0,0,0,Lectura invalida de DHT
2026-05-12,00:50:12,maceta2,57.0,60.0,62.0,60.1,61.1,4.8,2.1,15.6,45.6,0,0,0,
2026-05-12,00:50:39,maceta1,34.0,33.0,77.1,78.1,77.6,22.7,29.5,,,0,0,0,Lectura invalida de DHT
2026-05-12,00:50:39,maceta2,57.0,60.0,61.9,59.9,60.9,8.8,14.4,15.6,45.6,0,0,0,
2026-05-12,00:51:06,maceta1,35.0,33.0,76.9,78.0,77.4,6.8,9.9,,,0,0,0,Lectura invalida de DHT
2026-05-12,00:51:06,maceta2,58.0,60.0,61.7,59.7,60.7,20.4,5.1,15.6,45.6,0,0,0,
2026-05-12,00:51:32,maceta1,35.0,33.0,76.8,77.8,77.3,6.6,26.3,,,0,0,0,Lectura invalida de DHT
2026-05-12,00:51:32,maceta2,58.0,61.0,61.5,59.7,60.6,9.5,21.9,,,0,0,0,Lectura invalida de DHT
2026-05-12,00:51:59,maceta1,35.0,34.0,76.6,77.7,77.1,4.8,25.3,,,0,0,0,Lectura invalida de DHT
2026-05-12,00:51:59,maceta2,58.0,61.0,61.3,59.5,60.4,23.8,7.1,15.6,45.6,0,0,0,
2026-05-12,00:52:26,maceta1,35.0,34.0,76.4,77.5,77.0,11.2,28.6,,,0,0,0,Lectura invalida de DHT
2026-05-12,00:52:26,maceta2,58.0,61.0,61.3,59.4,60.3,3.9,10.3,15.6,45.6,0,0,0,
2026-05-12,00:52:52,maceta1,36.0,34.0,76.2,77.5,76.9,25.4,23.7,,,0,0,0,Lectura invalida de DHT
2026-05-12,00:52:52,maceta2,58.0,61.0,61.1,59.2,60.1,22.9,17.0,15.6,45.6,0,0,0,
2026-05-12,00:53:19,maceta1,36.0,34.0,76.1,77.2,76.6,24.8,19.8,,,0,0,0,Lectura invalida de DHT
2026-05-12,00:53:19,maceta2,59.0,61.0,60.9,59.0,60.0,2.1,8.5,15.6,45.6,0,0,0,
2026-05-12,00:53:46,maceta1,36.0,34.0,75.8,77.1,76.5,11.5,25.7,,,0,0,0,Lectura invalida de DHT
2026-05-12,00:53:46,maceta2,59.0,62.0,60.7,58.9,59.8,0.4,11.3,15.6,45.6,0,0,0,
2026-05-12,00:54:13,maceta1,36.0,34.0,75.7,77.1,76.4,17.7,2.3,,,0,0,0,Lectura invalida de DHT
2026-05-12,00:54:13,maceta2,59.0,62.0,60.6,58.8,59.7,26.9,24.5,15.6,45.6,0,0,0,
2026-05-12,00:54:39,maceta1,37.0,35.0,75.4,76.9,76.2,21.6,13.9,,,0,0,0,Lectura invalida de DHT
2026-05-12,00:54:39,maceta2,59.0,62.0,60.4,58.7,59.6,17.4,5.4,15.6,45.6,0,0,0,
2026-05-12,00:55:06,maceta1,37.0,35.0,75.3,76.8,76.1,7.2,29.7,,,0,0,0,Lectura invalida de DHT
2026-05-12,00:55:06,maceta2,60.0,62.0,60.3,58.6,59.4,10.6,2.5,15.6,45.6,0,0,0,
2026-05-12,00:55:33,maceta1,37.0,35.0,75.1,76.7,75.9,5.0,23.1,,,0,0,0,Lectura invalida de DHT
2026-05-12,00:55:33,maceta2,60.0,63.0,60.1,58.3,59.2,7.0,9.9,,,0,0,0,Lectura invalida de DHT
2026-05-12,00:56:00,maceta1,38.0,35.0,75.0,76.6,75.8,29.2,28.9,,,0,0,0,Lectura invalida de DHT
2026-05-12,00:56:00,maceta2,60.0,63.0,59.9,58.1,59.0,18.5,12.7,15.6,45.6,0,0,0,
2026-05-12,00:56:26,maceta1,38.0,35.0,74.9,76.4,75.6,18.5,23.4,,,0,0,0,Lectura invalida de DHT
2026-05-12,00:56:26,maceta2,60.0,63.0,59.9,58.0,58.9,15.3,16.3,,,0,0,0,Lectura invalida de DHT
2026-05-12,00:56:53,maceta1,38.0,36.0,74.6,76.2,75.4,29.4,26.2,,,0,0,0,Lectura invalida de DHT
2026-05-12,00:56:53,maceta2,61.0,63.0,59.6,57.9,58.7,29.7,11.2,15.6,45.5,0,0,0,
2026-05-12,00:57:20,maceta1,38.0,36.0,74.5,76.0,75.2,10.1,21.2,,,0,0,0,Lectura invalida de DHT
2026-05-12,00:57:20,maceta2,61.0,63.0,59.5,57.7,58.6,29.5,23.7,15.6,45.6,0,0,0,
2026-05-12,00:57:47,maceta1,38.0,36.0,74.4,75.9,75.1,21.1,22.8,,,0,0,0,Lectura invalida de DHT
2026-05-12,00:57:47,maceta2,61.0,64.0,59.3,57.5,58.4,19.1,1.2,,,0,0,0,Lectura invalida de DHT
2026-05-12,00:58:13,maceta1,39.0,36.0,74.1,75.7,74.9,6.7,15.7,,,0,0,0,Lectura invalida de DHT
2026-05-12,00:58:13,maceta2,61.0,64.0,59.1,57.3,58.2,13.3,13.0,15.6,45.6,0,0,0,
2026-05-12,00:58:40,maceta1,39.0,37.0,74.0,75.5,74.7,7.8,27.7,,,0,0,0,Lectura invalida de DHT
2026-05-12,00:58:40,maceta2,62.0,64.0,58.9,57.2,58.0,14.7,11.5,15.6,45.6,0,0,0,
2026-05-12,00:59:07,maceta1,39.0,37.0,73.9,75.3,74.6,15.4,24.8,,,0,0,0,Lectura invalida de DHT
2026-05-12,00:59:07,maceta2,62.0,65.0,58.7,57.0,57.8,20.5,19.4,15.6,45.6,0,0,0,
2026-05-12,00:59:34,maceta1,39.0,37.0,73.7,75.1,74.4,9.6,25.3,,,0,0,0,Lectura invalida de DHT
2026-05-12,00:59:34,maceta2,62.0,65.0,58.6,56.9,57.7,3.0,29.0,15.5,45.6,0,0,0,
2026-05-12,01:00:01,maceta1,40.0,37.0,73.6,75.0,74.3,5.0,20.2,,,0,0,0,Lectura invalida de DHT
2026-05-12,01:00:01,maceta2,62.0,65.0,58.5,56.7,57.6,9.9,15.3,,,0,0,0,Lectura invalida de DHT
2026-05-12,01:00:27,maceta1,40.0,38.0,73.6,74.9,74.2,7.9,9.1,,,0,0,0,Lectura invalida de DHT
2026-05-12,01:00:27,maceta2,62.0,65.0,58.4,56.7,57.5,2.3,29.6,15.6,45.6,0,0,0,
2026-05-12,01:00:54,maceta1,40.0,38.0,73.3,74.7,74.0,1.1,1.1,,,0,0,0,Lectura invalida de DHT
2026-05-12,01:00:54,maceta2,63.0,65.0,58.3,56.6,57.4,2.2,9.1,15.5,45.6,0,0,0,
2026-05-12,01:01:21,maceta1,40.0,38.0,73.2,74.6,73.9,21.1,28.1,,,0,0,0,Lectura invalida de DHT
2026-05-12,01:01:21,maceta2,63.0,65.0,58.1,56.5,57.3,5.9,0.9,15.5,45.6,0,0,0,
2026-05-12,01:01:48,maceta1,40.0,38.0,73.0,74.4,73.7,14.8,17.6,,,0,0,0,Lectura invalida de DHT
2026-05-12,01:01:48,maceta2,63.0,66.0,58.0,56.3,57.1,14.6,5.0,,,0,0,0,Lectura invalida de DHT
2026-05-12,01:02:14,maceta1,41.0,39.0,72.9,74.2,73.5,2.8,8.9,,,0,0,0,Lectura invalida de DHT
2026-05-12,01:02:14,maceta2,63.0,66.0,57.8,56.2,57.0,23.5,11.9,15.6,45.6,0,0,0,
2026-05-12,01:02:41,maceta1,41.0,39.0,72.8,74.0,73.4,5.2,4.5,,,0,0,0,Lectura invalida de DHT
2026-05-12,01:02:41,maceta2,63.0,66.0,57.7,56.0,56.8,14.6,9.5,,,0,0,0,Lectura invalida de DHT
2026-05-12,01:03:08,maceta1,41.0,39.0,72.7,73.9,73.3,3.1,24.9,,,0,0,0,Lectura invalida de DHT
2026-05-12,01:03:08,maceta2,64.0,66.0,57.5,55.8,56.7,10.1,2.9,15.6,45.5,0,0,0,
2026-05-12,01:03:35,maceta1,41.0,39.0,72.5,73.8,73.2,18.4,25.1,,,0,0,0,Lectura invalida de DHT
2026-05-12,01:03:35,maceta2,64.0,66.0,57.4,55.7,56.6,2.5,13.0,15.5,45.5,0,0,0,
2026-05-12,01:04:02,maceta1,42.0,40.0,72.3,73.7,73.0,2.8,24.4,,,0,0,0,Lectura invalida de DHT
2026-05-12,01:04:02,maceta2,64.0,67.0,57.3,55.6,56.5,16.5,10.1,15.5,45.5,0,0,0,
2026-05-12,01:04:28,maceta1,42.0,40.0,72.0,73.6,72.8,22.6,19.4,,,0,0,0,Lectura invalida de DHT
2026-05-12,01:04:28,maceta2,64.0,67.0,57.1,55.4,56.2,8.1,3.7,15.5,45.5,0,0,0,
2026-05-12,01:04:55,maceta1,42.0,40.0,71.9,73.5,72.7,0.6,11.0,,,0,0,0,Lectura invalida de DHT
2026-05-12,01:04:55,maceta2,65.0,67.0,56.9,55.1,56.0,18.4,8.9,,,0,0,0,Lectura invalida de DHT
2026-05-12,01:05:22,maceta1,42.0,40.0,71.8,73.3,72.6,7.5,9.1,,,0,0,0,Lectura invalida de DHT
2026-05-12,01:05:22,maceta2,65.0,68.0,56.7,55.0,55.8,29.3,26.6,15.5,45.5,0,0,0,
2026-05-12,01:05:49,maceta1,42.0,40.0,71.7,73.2,72.5,26.7,0.3,,,0,0,0,Lectura invalida de DHT
2026-05-12,01:05:49,maceta2,65.0,68.0,56.4,54.9,55.7,3.3,9.1,,,0,0,0,Lectura invalida de DHT
2026-05-12,01:06:15,maceta1,43.0,40.0,71.7,73.1,72.4,21.6,25.0,,,0,0,0,Lectura invalida de DHT
2026-05-12,01:06:15,maceta2,66.0,68.0,56.3,54.7,55.5,6.4,21.4,15.5,45.5,0,0,0,
2026-05-12,01:06:42,maceta1,43.0,41.0,71.4,72.9,72.2,2.2,2.6,,,0,0,0,Lectura invalida de DHT
2026-05-12,01:06:42,maceta2,66.0,68.0,56.1,54.5,55.3,14.2,18.4,15.5,45.5,0,0,0,
2026-05-12,01:07:09,maceta1,43.0,41.0,71.2,72.8,72.0,24.6,18.9,,,0,0,0,Lectura invalida de DHT
